0 0.0 0.0
1 2.00004005432129 0.0
2 3.98083209991455 0.0
3 7.38718605041504 0.0
4 12.9083194732666 0.0
5 21.4136047363281 0.0
6 33.9528656005859 0.0
7 51.7465972900391 0.0
8 76.1676635742188 0.0
9 108.715560913086 0.0
10 150.986022949219 0.0
11 204.637451171875 0.0
12 271.3564453125 0.0
13 352.824462890625 0.0
14 450.685791015625 0.0
15 566.519287109375 0.0
16 701.813232421875 0.0
17 857.94580078125 0.0
18 1036.16650390625 0.0
19 1237.58544921875 0.0
20 1463.16381835938 0.0
21 1713.70971679688 0.0
22 1989.87451171875 0.0
23 2292.15551757812 0.0
24 2620.8984375 0.0
25 2976.30224609375 0.0
26 3358.42578125 0.0
27 3767.19604492188 0.0
28 4202.41796875 0.0
29 4663.77734375 0.0
30 5150.859375 0.0
31 5663.15625 0.0
32 6199.83984375 0.0
33 6759.7265625 0.0
34 7341.46875 2.72399972800486e-07
35 7942.92578125 1.39116000354989e-05
36 8564.625 5.4667194490321e-05
37 9208.3046875 0.00013136409688741
38 9873.5625 0.000278884777799249
39 10558.8828125 0.00054838415235281
40 11262.484375 0.00100013450719416
41 11982.66015625 0.00170107535086572
42 12713.8984375 0.00276471930555999
43 13453.2265625 0.00426704809069633
44 14192.01171875 0.00632216781377792
45 14922.6875 0.00903499126434326
46 15638.0546875 0.0125082619488239
47 16329.5625 0.0168595798313618
48 16990.625 0.0221886448562145
49 17613.28125 0.0286103487014771
50 18191.03125 0.0362269096076488
51 18716.96875 0.0451461337506771
52 19184.546875 0.055474229156971
53 19587.515625 0.0673161745071411
54 19919.796875 0.0807772874832153
55 20175.39453125 0.0959640741348267
56 20348.91796875 0.112978994846344
57 20434.15625 0.131934821605682
58 20426.21875 0.152933537960052
59 20319.01171875 0.176091074943542
60 20107.03125 0.201520144939423
61 19785.359375 0.229314863681793
62 19348.77734375 0.259554445743561
63 18798.82421875 0.29199343919754
64 18141.296875 0.326329410076141
65 17385.59375 0.3622025847435
66 16544.5859375 0.399204790592194
67 15633.56640625 0.436906337738037
68 14665.64453125 0.475016415119171
69 13653.21875 0.513279736042023
70 12608.3828125 0.551458477973938
71 11543.16796875 0.589317142963409
72 10471.3125 0.626558899879456
73 9405.22265625 0.662933588027954
74 8356.25390625 0.69822359085083
75 7335.1640625 0.732223808765411
76 6353.921875 0.764679491519928
77 5422.80078125 0.795384764671326
78 4550.21484375 0.824185431003571
79 3743.46435546875 0.850950419902802
80 3010.14697265625 0.875518381595612
81 2356.20263671875 0.897767245769501
82 1784.8544921875 0.917650938034058
83 1297.65625 0.935157060623169
84 895.193603515625 0.950273811817169
85 576.314208984375 0.963007092475891
86 336.7724609375 0.973466038703918
87 162.043426513672 0.982238113880157
88 54.2083435058594 0.98915296792984
89 6.57562828063965 0.994204163551331
90 0.00316000008024275 0.99763011932373
91 0 1
